sample	strainID	genus	species	count
76_B6	HAMBI-0097	Acinetobacter	lwoffii	0
76_B6	HAMBI-0105	Agrobacterium	tumefaciens	696
76_B6	HAMBI-0262	Brevundimonas	bullata	0
76_B6	HAMBI-0403	Comamonas	testosteroni	808
76_B6	HAMBI-1279	Hafnia	alvei	114
76_B6	HAMBI-1287	Citrobacter	koseri	2552
76_B6	HAMBI-1292	Morganella	morganii	42
76_B6	HAMBI-1299	Kluyvera	intermedia	46
76_B6	HAMBI-1842	Sphingobium	yanoikuyae	137
76_B6	HAMBI-1896	Sphingobacterium	spiritivorum	943
76_B6	HAMBI-1972	Aeromonas	caviae	7258
76_B6	HAMBI-1977	Pseudomonas	chlororaphis	392
76_B6	HAMBI-1988	Chitinophaga	sancti	0
76_B6	HAMBI-2159	Paraburkholderia	caryophylli	1
76_B6	HAMBI-2160	Bordetella	avium	52
76_B6	HAMBI-2164	Cupriavidus	necator	4
76_B6	HAMBI-2443	Paracoccus	denitrificans	36
76_B6	HAMBI-2494	Paraburkholderia	kururiensis	8
76_B6	HAMBI-2659	Stenotrophomonas	maltophilia	578
76_B6	HAMBI-2792	Moraxella	canis	0
76_B6	HAMBI-3031	Niabella	yanshanensis	45
76_B6	HAMBI-3237	Microvirga	lotononidis	16
76_BS1	HAMBI-0006	Pseudomonas	putida	3210
76_BS1	HAMBI-0097	Acinetobacter	lwoffii	0
76_BS1	HAMBI-0105	Agrobacterium	tumefaciens	457
76_BS1	HAMBI-0262	Brevundimonas	bullata	0
76_BS1	HAMBI-0403	Comamonas	testosteroni	811
76_BS1	HAMBI-1279	Hafnia	alvei	60
76_BS1	HAMBI-1287	Citrobacter	koseri	4845
76_BS1	HAMBI-1292	Morganella	morganii	50
76_BS1	HAMBI-1299	Kluyvera	intermedia	41
76_BS1	HAMBI-1842	Sphingobium	yanoikuyae	151
76_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	1744
76_BS1	HAMBI-1972	Aeromonas	caviae	3236
76_BS1	HAMBI-1977	Pseudomonas	chlororaphis	401
76_BS1	HAMBI-1988	Chitinophaga	sancti	0
76_BS1	HAMBI-2159	Paraburkholderia	caryophylli	0
76_BS1	HAMBI-2160	Bordetella	avium	61
76_BS1	HAMBI-2164	Cupriavidus	necator	8
76_BS1	HAMBI-2443	Paracoccus	denitrificans	34
76_BS1	HAMBI-2494	Paraburkholderia	kururiensis	6
76_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	803
76_BS1	HAMBI-2792	Moraxella	canis	0
76_BS1	HAMBI-3031	Niabella	yanshanensis	167
76_BS1	HAMBI-3237	Microvirga	lotononidis	5
76_BS2	HAMBI-0006	Pseudomonas	putida	2059
76_BS2	HAMBI-0097	Acinetobacter	lwoffii	0
76_BS2	HAMBI-0105	Agrobacterium	tumefaciens	574
76_BS2	HAMBI-0262	Brevundimonas	bullata	0
76_BS2	HAMBI-0403	Comamonas	testosteroni	578
76_BS2	HAMBI-1279	Hafnia	alvei	72
76_BS2	HAMBI-1287	Citrobacter	koseri	5288
76_BS2	HAMBI-1292	Morganella	morganii	47
76_BS2	HAMBI-1299	Kluyvera	intermedia	19
76_BS2	HAMBI-1842	Sphingobium	yanoikuyae	168
76_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	1369
76_BS2	HAMBI-1972	Aeromonas	caviae	3216
76_BS2	HAMBI-1977	Pseudomonas	chlororaphis	917
76_BS2	HAMBI-1988	Chitinophaga	sancti	0
76_BS2	HAMBI-2159	Paraburkholderia	caryophylli	1
76_BS2	HAMBI-2160	Bordetella	avium	53
76_BS2	HAMBI-2164	Cupriavidus	necator	21
76_BS2	HAMBI-2443	Paracoccus	denitrificans	24
76_BS2	HAMBI-2494	Paraburkholderia	kururiensis	12
76_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	1050
76_BS2	HAMBI-2792	Moraxella	canis	0
76_BS2	HAMBI-3031	Niabella	yanshanensis	120
76_BS2	HAMBI-3237	Microvirga	lotononidis	5
76_BS3	HAMBI-0006	Pseudomonas	putida	2738
76_BS3	HAMBI-0097	Acinetobacter	lwoffii	0
76_BS3	HAMBI-0105	Agrobacterium	tumefaciens	412
76_BS3	HAMBI-0262	Brevundimonas	bullata	0
76_BS3	HAMBI-0403	Comamonas	testosteroni	280
76_BS3	HAMBI-1279	Hafnia	alvei	65
76_BS3	HAMBI-1287	Citrobacter	koseri	4688
76_BS3	HAMBI-1292	Morganella	morganii	43
76_BS3	HAMBI-1299	Kluyvera	intermedia	12
76_BS3	HAMBI-1842	Sphingobium	yanoikuyae	135
76_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	1597
76_BS3	HAMBI-1972	Aeromonas	caviae	2677
76_BS3	HAMBI-1977	Pseudomonas	chlororaphis	1109
76_BS3	HAMBI-1988	Chitinophaga	sancti	0
76_BS3	HAMBI-2159	Paraburkholderia	caryophylli	0
76_BS3	HAMBI-2160	Bordetella	avium	47
76_BS3	HAMBI-2164	Cupriavidus	necator	16
76_BS3	HAMBI-2443	Paracoccus	denitrificans	14
76_BS3	HAMBI-2494	Paraburkholderia	kururiensis	5
76_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	1019
76_BS3	HAMBI-2792	Moraxella	canis	0
76_BS3	HAMBI-3031	Niabella	yanshanensis	151
76_BS3	HAMBI-3237	Microvirga	lotononidis	2
76_BS4	HAMBI-0006	Pseudomonas	putida	3641
76_BS4	HAMBI-0097	Acinetobacter	lwoffii	0
76_BS4	HAMBI-0105	Agrobacterium	tumefaciens	468
76_BS4	HAMBI-0262	Brevundimonas	bullata	0
76_BS4	HAMBI-0403	Comamonas	testosteroni	474
76_BS4	HAMBI-1279	Hafnia	alvei	61
76_BS4	HAMBI-1287	Citrobacter	koseri	4970
76_BS4	HAMBI-1292	Morganella	morganii	43
76_BS4	HAMBI-1299	Kluyvera	intermedia	21
76_BS4	HAMBI-1842	Sphingobium	yanoikuyae	100
76_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	2196
76_BS4	HAMBI-1972	Aeromonas	caviae	3053
76_BS4	HAMBI-1977	Pseudomonas	chlororaphis	1110
76_BS4	HAMBI-1988	Chitinophaga	sancti	0
76_BS4	HAMBI-2159	Paraburkholderia	caryophylli	0
76_BS4	HAMBI-2160	Bordetella	avium	81
76_BS4	HAMBI-2164	Cupriavidus	necator	15
76_BS4	HAMBI-2443	Paracoccus	denitrificans	32
76_BS4	HAMBI-2494	Paraburkholderia	kururiensis	7
76_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	1040
76_BS4	HAMBI-2792	Moraxella	canis	0
76_BS4	HAMBI-3031	Niabella	yanshanensis	188
76_BS4	HAMBI-3237	Microvirga	lotononidis	3
76_BS5	HAMBI-0006	Pseudomonas	putida	1064
76_BS5	HAMBI-0097	Acinetobacter	lwoffii	4
76_BS5	HAMBI-0105	Agrobacterium	tumefaciens	710
76_BS5	HAMBI-0262	Brevundimonas	bullata	0
76_BS5	HAMBI-0403	Comamonas	testosteroni	3101
76_BS5	HAMBI-1279	Hafnia	alvei	32
76_BS5	HAMBI-1287	Citrobacter	koseri	8467
76_BS5	HAMBI-1292	Morganella	morganii	77
76_BS5	HAMBI-1299	Kluyvera	intermedia	20
76_BS5	HAMBI-1842	Sphingobium	yanoikuyae	387
76_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	2390
76_BS5	HAMBI-1972	Aeromonas	caviae	5165
76_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1945
76_BS5	HAMBI-1988	Chitinophaga	sancti	0
76_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0
76_BS5	HAMBI-2160	Bordetella	avium	70
76_BS5	HAMBI-2164	Cupriavidus	necator	13
76_BS5	HAMBI-2443	Paracoccus	denitrificans	47
76_BS5	HAMBI-2494	Paraburkholderia	kururiensis	16
76_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	879
76_BS5	HAMBI-2792	Moraxella	canis	0
76_BS5	HAMBI-3031	Niabella	yanshanensis	344
76_BS5	HAMBI-3237	Microvirga	lotononidis	1
76_BS6	HAMBI-0006	Pseudomonas	putida	809
76_BS6	HAMBI-0097	Acinetobacter	lwoffii	2
76_BS6	HAMBI-0105	Agrobacterium	tumefaciens	906
76_BS6	HAMBI-0262	Brevundimonas	bullata	0
76_BS6	HAMBI-0403	Comamonas	testosteroni	3481
76_BS6	HAMBI-1279	Hafnia	alvei	23
76_BS6	HAMBI-1287	Citrobacter	koseri	3691
76_BS6	HAMBI-1292	Morganella	morganii	67
76_BS6	HAMBI-1299	Kluyvera	intermedia	11
76_BS6	HAMBI-1842	Sphingobium	yanoikuyae	309
76_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	1917
76_BS6	HAMBI-1972	Aeromonas	caviae	11975
76_BS6	HAMBI-1977	Pseudomonas	chlororaphis	1327
76_BS6	HAMBI-1988	Chitinophaga	sancti	0
76_BS6	HAMBI-2159	Paraburkholderia	caryophylli	1
76_BS6	HAMBI-2160	Bordetella	avium	74
76_BS6	HAMBI-2164	Cupriavidus	necator	7
76_BS6	HAMBI-2443	Paracoccus	denitrificans	55
76_BS6	HAMBI-2494	Paraburkholderia	kururiensis	23
76_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	579
76_BS6	HAMBI-2792	Moraxella	canis	0
76_BS6	HAMBI-3031	Niabella	yanshanensis	81
76_BS6	HAMBI-3237	Microvirga	lotononidis	2
77_B1	HAMBI-0006	Pseudomonas	putida	5269
77_B1	HAMBI-0097	Acinetobacter	lwoffii	3
77_B1	HAMBI-0105	Agrobacterium	tumefaciens	1007
77_B1	HAMBI-0262	Brevundimonas	bullata	0
77_B1	HAMBI-0403	Comamonas	testosteroni	2232
77_B1	HAMBI-1279	Hafnia	alvei	172
77_B1	HAMBI-1287	Citrobacter	koseri	7097
77_B1	HAMBI-1292	Morganella	morganii	161
77_B1	HAMBI-1299	Kluyvera	intermedia	147
77_B1	HAMBI-1842	Sphingobium	yanoikuyae	163
77_B1	HAMBI-1896	Sphingobacterium	spiritivorum	2037
77_B1	HAMBI-1972	Aeromonas	caviae	12478
77_B1	HAMBI-1977	Pseudomonas	chlororaphis	666
77_B1	HAMBI-1988	Chitinophaga	sancti	1
77_B1	HAMBI-2159	Paraburkholderia	caryophylli	8
77_B1	HAMBI-2160	Bordetella	avium	85
77_B1	HAMBI-2164	Cupriavidus	necator	24
77_B1	HAMBI-2443	Paracoccus	denitrificans	42
77_B1	HAMBI-2494	Paraburkholderia	kururiensis	27
77_B1	HAMBI-2659	Stenotrophomonas	maltophilia	885
77_B1	HAMBI-2792	Moraxella	canis	0
77_B1	HAMBI-3031	Niabella	yanshanensis	85
77_B1	HAMBI-3237	Microvirga	lotononidis	14
77_B2	HAMBI-0006	Pseudomonas	putida	4900
77_B2	HAMBI-0097	Acinetobacter	lwoffii	1
77_B2	HAMBI-0105	Agrobacterium	tumefaciens	1045
77_B2	HAMBI-0262	Brevundimonas	bullata	0
77_B2	HAMBI-0403	Comamonas	testosteroni	1793
77_B2	HAMBI-1279	Hafnia	alvei	154
77_B2	HAMBI-1287	Citrobacter	koseri	6719
77_B2	HAMBI-1292	Morganella	morganii	148
77_B2	HAMBI-1299	Kluyvera	intermedia	81
77_B2	HAMBI-1842	Sphingobium	yanoikuyae	184
77_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1405
77_B2	HAMBI-1972	Aeromonas	caviae	12094
77_B2	HAMBI-1977	Pseudomonas	chlororaphis	694
77_B2	HAMBI-1988	Chitinophaga	sancti	2
77_B2	HAMBI-2159	Paraburkholderia	caryophylli	3
77_B2	HAMBI-2160	Bordetella	avium	103
77_B2	HAMBI-2164	Cupriavidus	necator	22
77_B2	HAMBI-2443	Paracoccus	denitrificans	46
77_B2	HAMBI-2494	Paraburkholderia	kururiensis	23
77_B2	HAMBI-2659	Stenotrophomonas	maltophilia	936
77_B2	HAMBI-2792	Moraxella	canis	1
77_B2	HAMBI-3031	Niabella	yanshanensis	70
77_B2	HAMBI-3237	Microvirga	lotononidis	24
77_B3	HAMBI-0006	Pseudomonas	putida	5115
77_B3	HAMBI-0097	Acinetobacter	lwoffii	1
77_B3	HAMBI-0105	Agrobacterium	tumefaciens	1072
77_B3	HAMBI-0262	Brevundimonas	bullata	1
77_B3	HAMBI-0403	Comamonas	testosteroni	2138
77_B3	HAMBI-1279	Hafnia	alvei	114
77_B3	HAMBI-1287	Citrobacter	koseri	5605
77_B3	HAMBI-1292	Morganella	morganii	132
77_B3	HAMBI-1299	Kluyvera	intermedia	70
77_B3	HAMBI-1842	Sphingobium	yanoikuyae	170
77_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1944
77_B3	HAMBI-1972	Aeromonas	caviae	10829
77_B3	HAMBI-1977	Pseudomonas	chlororaphis	1143
77_B3	HAMBI-1988	Chitinophaga	sancti	3
77_B3	HAMBI-2159	Paraburkholderia	caryophylli	4
77_B3	HAMBI-2160	Bordetella	avium	78
77_B3	HAMBI-2164	Cupriavidus	necator	21
77_B3	HAMBI-2443	Paracoccus	denitrificans	33
77_B3	HAMBI-2494	Paraburkholderia	kururiensis	17
77_B3	HAMBI-2659	Stenotrophomonas	maltophilia	748
77_B3	HAMBI-2792	Moraxella	canis	1
77_B3	HAMBI-3031	Niabella	yanshanensis	70
77_B3	HAMBI-3237	Microvirga	lotononidis	12
77_B4	HAMBI-0006	Pseudomonas	putida	5601
77_B4	HAMBI-0097	Acinetobacter	lwoffii	31
77_B4	HAMBI-0105	Agrobacterium	tumefaciens	937
77_B4	HAMBI-0262	Brevundimonas	bullata	7
77_B4	HAMBI-0403	Comamonas	testosteroni	2479
77_B4	HAMBI-1279	Hafnia	alvei	261
77_B4	HAMBI-1287	Citrobacter	koseri	9343
77_B4	HAMBI-1292	Morganella	morganii	526
77_B4	HAMBI-1299	Kluyvera	intermedia	227
77_B4	HAMBI-1842	Sphingobium	yanoikuyae	238
77_B4	HAMBI-1896	Sphingobacterium	spiritivorum	2191
77_B4	HAMBI-1972	Aeromonas	caviae	12277
77_B4	HAMBI-1977	Pseudomonas	chlororaphis	880
77_B4	HAMBI-1988	Chitinophaga	sancti	14
77_B4	HAMBI-2159	Paraburkholderia	caryophylli	10
77_B4	HAMBI-2160	Bordetella	avium	133
77_B4	HAMBI-2164	Cupriavidus	necator	25
77_B4	HAMBI-2443	Paracoccus	denitrificans	51
77_B4	HAMBI-2494	Paraburkholderia	kururiensis	41
77_B4	HAMBI-2659	Stenotrophomonas	maltophilia	988
77_B4	HAMBI-2792	Moraxella	canis	10
77_B4	HAMBI-3031	Niabella	yanshanensis	86
77_B4	HAMBI-3237	Microvirga	lotononidis	46
77_B5	HAMBI-0006	Pseudomonas	putida	7114
77_B5	HAMBI-0097	Acinetobacter	lwoffii	59
77_B5	HAMBI-0105	Agrobacterium	tumefaciens	1257
77_B5	HAMBI-0262	Brevundimonas	bullata	6
77_B5	HAMBI-0403	Comamonas	testosteroni	2282
77_B5	HAMBI-1279	Hafnia	alvei	151
77_B5	HAMBI-1287	Citrobacter	koseri	7293
77_B5	HAMBI-1292	Morganella	morganii	493
77_B5	HAMBI-1299	Kluyvera	intermedia	158
77_B5	HAMBI-1842	Sphingobium	yanoikuyae	468
77_B5	HAMBI-1896	Sphingobacterium	spiritivorum	2956
77_B5	HAMBI-1972	Aeromonas	caviae	14375
77_B5	HAMBI-1977	Pseudomonas	chlororaphis	1633
77_B5	HAMBI-1988	Chitinophaga	sancti	20
77_B5	HAMBI-2159	Paraburkholderia	caryophylli	12
77_B5	HAMBI-2160	Bordetella	avium	172
77_B5	HAMBI-2164	Cupriavidus	necator	37
77_B5	HAMBI-2443	Paracoccus	denitrificans	74
77_B5	HAMBI-2494	Paraburkholderia	kururiensis	42
77_B5	HAMBI-2659	Stenotrophomonas	maltophilia	1169
77_B5	HAMBI-2792	Moraxella	canis	16
77_B5	HAMBI-3031	Niabella	yanshanensis	134
77_B5	HAMBI-3237	Microvirga	lotononidis	74
77_B6	HAMBI-0006	Pseudomonas	putida	7720
77_B6	HAMBI-0097	Acinetobacter	lwoffii	106
77_B6	HAMBI-0105	Agrobacterium	tumefaciens	1455
77_B6	HAMBI-0262	Brevundimonas	bullata	30
77_B6	HAMBI-0403	Comamonas	testosteroni	2109
77_B6	HAMBI-1279	Hafnia	alvei	185
77_B6	HAMBI-1287	Citrobacter	koseri	5989
77_B6	HAMBI-1292	Morganella	morganii	760
77_B6	HAMBI-1299	Kluyvera	intermedia	222
77_B6	HAMBI-1842	Sphingobium	yanoikuyae	401
77_B6	HAMBI-1896	Sphingobacterium	spiritivorum	2582
77_B6	HAMBI-1972	Aeromonas	caviae	18617
77_B6	HAMBI-1977	Pseudomonas	chlororaphis	1592
77_B6	HAMBI-1988	Chitinophaga	sancti	32
77_B6	HAMBI-2159	Paraburkholderia	caryophylli	15
77_B6	HAMBI-2160	Bordetella	avium	280
77_B6	HAMBI-2164	Cupriavidus	necator	63
77_B6	HAMBI-2443	Paracoccus	denitrificans	72
77_B6	HAMBI-2494	Paraburkholderia	kururiensis	70
77_B6	HAMBI-2659	Stenotrophomonas	maltophilia	1368
77_B6	HAMBI-2792	Moraxella	canis	25
77_B6	HAMBI-3031	Niabella	yanshanensis	183
77_B6	HAMBI-3237	Microvirga	lotononidis	165
77_BS1	HAMBI-0006	Pseudomonas	putida	7981
77_BS1	HAMBI-0097	Acinetobacter	lwoffii	63
77_BS1	HAMBI-0105	Agrobacterium	tumefaciens	1141
77_BS1	HAMBI-0262	Brevundimonas	bullata	10
77_BS1	HAMBI-0403	Comamonas	testosteroni	2361
77_BS1	HAMBI-1279	Hafnia	alvei	125
77_BS1	HAMBI-1287	Citrobacter	koseri	11017
77_BS1	HAMBI-1292	Morganella	morganii	379
77_BS1	HAMBI-1299	Kluyvera	intermedia	93
77_BS1	HAMBI-1842	Sphingobium	yanoikuyae	313
77_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	2483
77_BS1	HAMBI-1972	Aeromonas	caviae	11388
77_BS1	HAMBI-1977	Pseudomonas	chlororaphis	1120
77_BS1	HAMBI-1988	Chitinophaga	sancti	17
77_BS1	HAMBI-2159	Paraburkholderia	caryophylli	5
77_BS1	HAMBI-2160	Bordetella	avium	212
77_BS1	HAMBI-2164	Cupriavidus	necator	40
77_BS1	HAMBI-2443	Paracoccus	denitrificans	83
77_BS1	HAMBI-2494	Paraburkholderia	kururiensis	47
77_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	1407
77_BS1	HAMBI-2792	Moraxella	canis	18
77_BS1	HAMBI-3031	Niabella	yanshanensis	213
77_BS1	HAMBI-3237	Microvirga	lotononidis	58
77_BS2	HAMBI-0006	Pseudomonas	putida	6673
77_BS2	HAMBI-0097	Acinetobacter	lwoffii	56
77_BS2	HAMBI-0105	Agrobacterium	tumefaciens	1291
77_BS2	HAMBI-0262	Brevundimonas	bullata	8
77_BS2	HAMBI-0403	Comamonas	testosteroni	1670
77_BS2	HAMBI-1279	Hafnia	alvei	158
77_BS2	HAMBI-1287	Citrobacter	koseri	13703
77_BS2	HAMBI-1292	Morganella	morganii	439
77_BS2	HAMBI-1299	Kluyvera	intermedia	144
77_BS2	HAMBI-1842	Sphingobium	yanoikuyae	276
77_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	2608
77_BS2	HAMBI-1972	Aeromonas	caviae	9281
77_BS2	HAMBI-1977	Pseudomonas	chlororaphis	2081
77_BS2	HAMBI-1988	Chitinophaga	sancti	26
77_BS2	HAMBI-2159	Paraburkholderia	caryophylli	14
77_BS2	HAMBI-2160	Bordetella	avium	177
77_BS2	HAMBI-2164	Cupriavidus	necator	50
77_BS2	HAMBI-2443	Paracoccus	denitrificans	47
77_BS2	HAMBI-2494	Paraburkholderia	kururiensis	40
77_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	1944
77_BS2	HAMBI-2792	Moraxella	canis	14
77_BS2	HAMBI-3031	Niabella	yanshanensis	280
77_BS2	HAMBI-3237	Microvirga	lotononidis	67
77_BS3	HAMBI-0006	Pseudomonas	putida	7968
77_BS3	HAMBI-0097	Acinetobacter	lwoffii	71
77_BS3	HAMBI-0105	Agrobacterium	tumefaciens	1182
77_BS3	HAMBI-0262	Brevundimonas	bullata	7
77_BS3	HAMBI-0403	Comamonas	testosteroni	1695
77_BS3	HAMBI-1279	Hafnia	alvei	177
77_BS3	HAMBI-1287	Citrobacter	koseri	9260
77_BS3	HAMBI-1292	Morganella	morganii	474
77_BS3	HAMBI-1299	Kluyvera	intermedia	120
77_BS3	HAMBI-1842	Sphingobium	yanoikuyae	372
77_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	3449
77_BS3	HAMBI-1972	Aeromonas	caviae	6172
77_BS3	HAMBI-1977	Pseudomonas	chlororaphis	1720
77_BS3	HAMBI-1988	Chitinophaga	sancti	16
77_BS3	HAMBI-2159	Paraburkholderia	caryophylli	4
77_BS3	HAMBI-2160	Bordetella	avium	174
77_BS3	HAMBI-2164	Cupriavidus	necator	38
77_BS3	HAMBI-2443	Paracoccus	denitrificans	68
77_BS3	HAMBI-2494	Paraburkholderia	kururiensis	33
77_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	1839
77_BS3	HAMBI-2792	Moraxella	canis	20
77_BS3	HAMBI-3031	Niabella	yanshanensis	228
77_BS3	HAMBI-3237	Microvirga	lotononidis	52
77_BS4	HAMBI-0006	Pseudomonas	putida	7286
77_BS4	HAMBI-0097	Acinetobacter	lwoffii	64
77_BS4	HAMBI-0105	Agrobacterium	tumefaciens	1313
77_BS4	HAMBI-0262	Brevundimonas	bullata	13
77_BS4	HAMBI-0403	Comamonas	testosteroni	1205
77_BS4	HAMBI-1279	Hafnia	alvei	150
77_BS4	HAMBI-1287	Citrobacter	koseri	9847
77_BS4	HAMBI-1292	Morganella	morganii	434
77_BS4	HAMBI-1299	Kluyvera	intermedia	119
77_BS4	HAMBI-1842	Sphingobium	yanoikuyae	278
77_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	2922
77_BS4	HAMBI-1972	Aeromonas	caviae	6505
77_BS4	HAMBI-1977	Pseudomonas	chlororaphis	1861
77_BS4	HAMBI-1988	Chitinophaga	sancti	23
77_BS4	HAMBI-2159	Paraburkholderia	caryophylli	5
77_BS4	HAMBI-2160	Bordetella	avium	206
77_BS4	HAMBI-2164	Cupriavidus	necator	51
77_BS4	HAMBI-2443	Paracoccus	denitrificans	59
77_BS4	HAMBI-2494	Paraburkholderia	kururiensis	30
77_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	1897
77_BS4	HAMBI-2792	Moraxella	canis	18
77_BS4	HAMBI-3031	Niabella	yanshanensis	461
77_BS4	HAMBI-3237	Microvirga	lotononidis	62
77_BS5	HAMBI-0006	Pseudomonas	putida	5256
77_BS5	HAMBI-0097	Acinetobacter	lwoffii	55
77_BS5	HAMBI-0105	Agrobacterium	tumefaciens	1068
77_BS5	HAMBI-0262	Brevundimonas	bullata	8
77_BS5	HAMBI-0403	Comamonas	testosteroni	2890
77_BS5	HAMBI-1279	Hafnia	alvei	111
77_BS5	HAMBI-1287	Citrobacter	koseri	10273
77_BS5	HAMBI-1292	Morganella	morganii	407
77_BS5	HAMBI-1299	Kluyvera	intermedia	94
77_BS5	HAMBI-1842	Sphingobium	yanoikuyae	428
77_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	2601
77_BS5	HAMBI-1972	Aeromonas	caviae	5092
77_BS5	HAMBI-1977	Pseudomonas	chlororaphis	3397
77_BS5	HAMBI-1988	Chitinophaga	sancti	21
77_BS5	HAMBI-2159	Paraburkholderia	caryophylli	7
77_BS5	HAMBI-2160	Bordetella	avium	132
77_BS5	HAMBI-2164	Cupriavidus	necator	41
77_BS5	HAMBI-2443	Paracoccus	denitrificans	68
77_BS5	HAMBI-2494	Paraburkholderia	kururiensis	26
77_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	1258
77_BS5	HAMBI-2792	Moraxella	canis	17
77_BS5	HAMBI-3031	Niabella	yanshanensis	233
77_BS5	HAMBI-3237	Microvirga	lotononidis	55
77_BS6	HAMBI-0006	Pseudomonas	putida	497
77_BS6	HAMBI-0097	Acinetobacter	lwoffii	52
77_BS6	HAMBI-0105	Agrobacterium	tumefaciens	507
77_BS6	HAMBI-0262	Brevundimonas	bullata	11
77_BS6	HAMBI-0403	Comamonas	testosteroni	1845
77_BS6	HAMBI-1279	Hafnia	alvei	84
77_BS6	HAMBI-1287	Citrobacter	koseri	1886
77_BS6	HAMBI-1292	Morganella	morganii	309
77_BS6	HAMBI-1299	Kluyvera	intermedia	87
77_BS6	HAMBI-1842	Sphingobium	yanoikuyae	256
77_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	1184
77_BS6	HAMBI-1972	Aeromonas	caviae	7907
77_BS6	HAMBI-1977	Pseudomonas	chlororaphis	871
77_BS6	HAMBI-1988	Chitinophaga	sancti	26
77_BS6	HAMBI-2159	Paraburkholderia	caryophylli	7
77_BS6	HAMBI-2160	Bordetella	avium	142
77_BS6	HAMBI-2164	Cupriavidus	necator	27
77_BS6	HAMBI-2443	Paracoccus	denitrificans	46
77_BS6	HAMBI-2494	Paraburkholderia	kururiensis	25
77_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	227
77_BS6	HAMBI-2792	Moraxella	canis	11
77_BS6	HAMBI-3031	Niabella	yanshanensis	43
77_BS6	HAMBI-3237	Microvirga	lotononidis	97
78_B1	HAMBI-0006	Pseudomonas	putida	3142
78_B1	HAMBI-0097	Acinetobacter	lwoffii	5
78_B1	HAMBI-0105	Agrobacterium	tumefaciens	531
78_B1	HAMBI-0262	Brevundimonas	bullata	1
78_B1	HAMBI-0403	Comamonas	testosteroni	1048
78_B1	HAMBI-1279	Hafnia	alvei	117
78_B1	HAMBI-1287	Citrobacter	koseri	2683
78_B1	HAMBI-1292	Morganella	morganii	94
78_B1	HAMBI-1299	Kluyvera	intermedia	78
78_B1	HAMBI-1842	Sphingobium	yanoikuyae	114
78_B1	HAMBI-1896	Sphingobacterium	spiritivorum	1580
78_B1	HAMBI-1972	Aeromonas	caviae	10468
78_B1	HAMBI-1977	Pseudomonas	chlororaphis	561
78_B1	HAMBI-1988	Chitinophaga	sancti	0
78_B1	HAMBI-2159	Paraburkholderia	caryophylli	2
78_B1	HAMBI-2160	Bordetella	avium	61
78_B1	HAMBI-2164	Cupriavidus	necator	9
78_B1	HAMBI-2443	Paracoccus	denitrificans	27
78_B1	HAMBI-2494	Paraburkholderia	kururiensis	10
78_B1	HAMBI-2659	Stenotrophomonas	maltophilia	438
78_B1	HAMBI-2792	Moraxella	canis	1
78_B1	HAMBI-3031	Niabella	yanshanensis	51
78_B1	HAMBI-3237	Microvirga	lotononidis	10
78_B2	HAMBI-0006	Pseudomonas	putida	3983
78_B2	HAMBI-0097	Acinetobacter	lwoffii	15
78_B2	HAMBI-0105	Agrobacterium	tumefaciens	710
78_B2	HAMBI-0262	Brevundimonas	bullata	12
78_B2	HAMBI-0403	Comamonas	testosteroni	1119
78_B2	HAMBI-1279	Hafnia	alvei	130
78_B2	HAMBI-1287	Citrobacter	koseri	1971
78_B2	HAMBI-1292	Morganella	morganii	296
78_B2	HAMBI-1299	Kluyvera	intermedia	126
78_B2	HAMBI-1842	Sphingobium	yanoikuyae	136
78_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1350
78_B2	HAMBI-1972	Aeromonas	caviae	14294
78_B2	HAMBI-1977	Pseudomonas	chlororaphis	480
78_B2	HAMBI-1988	Chitinophaga	sancti	2
78_B2	HAMBI-2159	Paraburkholderia	caryophylli	11
78_B2	HAMBI-2160	Bordetella	avium	79
78_B2	HAMBI-2164	Cupriavidus	necator	14
