sample	strainID	genus	species	count	count_correct	f_correct
73_B6	HAMBI-0403	Comamonas	testosteroni	644	741	0.048287874783707385
73_B6	HAMBI-1279	Hafnia	alvei	98	310	0.02020839312212708
73_B6	HAMBI-1287	Citrobacter	koseri	2355	3819	0.24899250945297743
73_B6	HAMBI-1292	Morganella	morganii	85	495	0.032254611536230604
73_B6	HAMBI-1299	Kluyvera	intermedia	51	189	0.012330615651779816
73_B6	HAMBI-1842	Sphingobium	yanoikuyae	110	226	0.014714393955685336
73_B6	HAMBI-1896	Sphingobacterium	spiritivorum	1029	2245	0.14637530700265847
73_B6	HAMBI-1972	Aeromonas	caviae	6764	1675	0.10921349261899486
73_B6	HAMBI-1977	Pseudomonas	chlororaphis	368	971	0.06331885536156073
73_B6	HAMBI-1988	Chitinophaga	sancti	1	3	2.137746036238077e-4
73_B6	HAMBI-2159	Paraburkholderia	caryophylli	1	24	0.001540742266802217
73_B6	HAMBI-2160	Bordetella	avium	43	505	0.03289724995784067
73_B6	HAMBI-2164	Cupriavidus	necator	8	125	0.00815298537530343
73_B6	HAMBI-2443	Paracoccus	denitrificans	26	524	0.034144542080158026
73_B6	HAMBI-2494	Paraburkholderia	kururiensis	12	178	0.011612681306554573
73_B6	HAMBI-2659	Stenotrophomonas	maltophilia	465	632	0.04122249533807616
73_B6	HAMBI-2792	Moraxella	canis	0	0	0
73_B6	HAMBI-3031	Niabella	yanshanensis	42	158	0.010329730598705953
73_B6	HAMBI-3237	Microvirga	lotononidis	20	52	0.0033987149695727404
73_BS1	HAMBI-0006	Pseudomonas	putida	4775	381	0.015791530956765897
73_BS1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
73_BS1	HAMBI-0105	Agrobacterium	tumefaciens	645	1828	0.0756767673144176
73_BS1	HAMBI-0262	Brevundimonas	bullata	0	0	0
73_BS1	HAMBI-0403	Comamonas	testosteroni	1320	1136	0.047046137460598214
73_BS1	HAMBI-1279	Hafnia	alvei	71	168	0.006959240932240859
73_BS1	HAMBI-1287	Citrobacter	koseri	7707	9356	0.38732769126026645
73_BS1	HAMBI-1292	Morganella	morganii	94	410	0.016955029941796908
73_BS1	HAMBI-1299	Kluyvera	intermedia	25	69	0.0028731110397047753
73_BS1	HAMBI-1842	Sphingobium	yanoikuyae	226	347	0.01436997295726972
73_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	2897	4732	0.1958839066207337
73_BS1	HAMBI-1972	Aeromonas	caviae	4179	775	0.03207324380551824
73_BS1	HAMBI-1977	Pseudomonas	chlororaphis	705	1393	0.0576596724691075
73_BS1	HAMBI-1988	Chitinophaga	sancti	0	0	0
73_BS1	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
73_BS1	HAMBI-2160	Bordetella	avium	76	668	0.02763774139089568
73_BS1	HAMBI-2164	Cupriavidus	necator	11	129	0.005328649795300212
73_BS1	HAMBI-2443	Paracoccus	denitrificans	47	709	0.029338886028959954
73_BS1	HAMBI-2494	Paraburkholderia	kururiensis	1	11	4.599907293189605e-4
73_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	1016	1034	0.0428127229078131
73_BS1	HAMBI-2792	Moraxella	canis	0	0	0
73_BS1	HAMBI-3031	Niabella	yanshanensis	350	988	0.040917167933345315
73_BS1	HAMBI-3237	Microvirga	lotononidis	11	21	8.885364559469003e-4
73_BS2	HAMBI-0006	Pseudomonas	putida	2019	143	0.0065212197181044726
73_BS2	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
73_BS2	HAMBI-0105	Agrobacterium	tumefaciens	596	1497	0.06829529277437157
73_BS2	HAMBI-0262	Brevundimonas	bullata	0	0	0
73_BS2	HAMBI-0403	Comamonas	testosteroni	2306	1760	0.08026958154188243
73_BS2	HAMBI-1279	Hafnia	alvei	61	128	0.00583949125697423
73_BS2	HAMBI-1287	Citrobacter	koseri	7375	7935	0.36199024467702895
73_BS2	HAMBI-1292	Morganella	morganii	67	259	0.01180285751090729
73_BS2	HAMBI-1299	Kluyvera	intermedia	31	76	0.003479491260897669
73_BS2	HAMBI-1842	Sphingobium	yanoikuyae	321	437	0.019933988258006848
73_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	2024	2930	0.1336602976052836
73_BS2	HAMBI-1972	Aeromonas	caviae	3946	648	0.02957803029039169
73_BS2	HAMBI-1977	Pseudomonas	chlororaphis	1514	2651	0.12093460300284818
73_BS2	HAMBI-1988	Chitinophaga	sancti	0	0	0
73_BS2	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
73_BS2	HAMBI-2160	Bordetella	avium	75	584	0.02663740254936702
73_BS2	HAMBI-2164	Cupriavidus	necator	26	270	0.012300973862349447
73_BS2	HAMBI-2443	Paracoccus	denitrificans	60	802	0.03657957594257485
73_BS2	HAMBI-2494	Paraburkholderia	kururiensis	11	108	0.004941780122057627
73_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	1267	1143	0.052143167691671675
73_BS2	HAMBI-2792	Moraxella	canis	0	0	0
73_BS2	HAMBI-3031	Niabella	yanshanensis	217	543	0.024776440290206564
73_BS2	HAMBI-3237	Microvirga	lotononidis	4	7	3.1556164507585754e-4
73_BS3	HAMBI-0006	Pseudomonas	putida	2837	201	0.009709265950053177
73_BS3	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
73_BS3	HAMBI-0105	Agrobacterium	tumefaciens	518	1303	0.06289394237400069
73_BS3	HAMBI-0262	Brevundimonas	bullata	0	0	0
73_BS3	HAMBI-0403	Comamonas	testosteroni	523	400	0.01928980920697407
73_BS3	HAMBI-1279	Hafnia	alvei	61	128	0.0061874194731827755
73_BS3	HAMBI-1287	Citrobacter	koseri	7798	8402	0.40555767094377976
73_BS3	HAMBI-1292	Morganella	morganii	71	275	0.013252727172700849
73_BS3	HAMBI-1299	Kluyvera	intermedia	23	57	0.00273537226740375
73_BS3	HAMBI-1842	Sphingobium	yanoikuyae	179	244	0.011778140860436836
73_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	1734	2514	0.12133205575960161
73_BS3	HAMBI-1972	Aeromonas	caviae	3323	547	0.026392288928959187
73_BS3	HAMBI-1977	Pseudomonas	chlororaphis	2228	3907	0.18857079927657308
73_BS3	HAMBI-1988	Chitinophaga	sancti	0	0	0
73_BS3	HAMBI-2159	Paraburkholderia	caryophylli	1	16	7.578862279949485e-4
73_BS3	HAMBI-2160	Bordetella	avium	68	530	0.02559022300111963
73_BS3	HAMBI-2164	Cupriavidus	necator	23	239	0.011529979390522678
73_BS3	HAMBI-2443	Paracoccus	denitrificans	33	442	0.02131748191773516
73_BS3	HAMBI-2494	Paraburkholderia	kururiensis	8	79	0.0038081607036495055
73_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	1119	1011	0.04879613564358841
73_BS3	HAMBI-2792	Moraxella	canis	0	0	0
73_BS3	HAMBI-3031	Niabella	yanshanensis	166	416	0.020082686626726128
73_BS3	HAMBI-3237	Microvirga	lotononidis	5	9	4.1795427499784877e-4
73_BS4	HAMBI-0006	Pseudomonas	putida	4392	325	0.01338033852782207
73_BS4	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
73_BS4	HAMBI-0105	Agrobacterium	tumefaciens	628	1650	0.06787602656740988
73_BS4	HAMBI-0262	Brevundimonas	bullata	0	0	0
73_BS4	HAMBI-0403	Comamonas	testosteroni	745	595	0.02446021243735239
73_BS4	HAMBI-1279	Hafnia	alvei	86	189	0.007765257909116705
73_BS4	HAMBI-1287	Citrobacter	koseri	7690	8654	0.3560192146435789
73_BS4	HAMBI-1292	Morganella	morganii	79	319	0.013126583593437591
73_BS4	HAMBI-1299	Kluyvera	intermedia	23	59	0.002434972989612784
73_BS4	HAMBI-1842	Sphingobium	yanoikuyae	148	211	0.008668882908731551
73_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	2856	4324	0.17789443996655097
73_BS4	HAMBI-1972	Aeromonas	caviae	3865	664	0.027325865259023297
73_BS4	HAMBI-1977	Pseudomonas	chlororaphis	2191	4012	0.16507425332145792
73_BS4	HAMBI-1988	Chitinophaga	sancti	0	0	0
73_BS4	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
73_BS4	HAMBI-2160	Bordetella	avium	82	668	0.02746987724793621
73_BS4	HAMBI-2164	Cupriavidus	necator	15	163	0.006693752688724618
73_BS4	HAMBI-2443	Paracoccus	denitrificans	37	517	0.02127655919593479
73_BS4	HAMBI-2494	Paraburkholderia	kururiensis	8	82	0.003389947527066403
73_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	1164	1098	0.04518414120495104
73_BS4	HAMBI-2792	Moraxella	canis	0	0	0
73_BS4	HAMBI-3031	Niabella	yanshanensis	294	770	0.031662030467080465
73_BS4	HAMBI-3237	Microvirga	lotononidis	4	7	2.976435442124013e-4
73_BS5	HAMBI-0006	Pseudomonas	putida	741	52	0.002999025395223952
73_BS5	HAMBI-0097	Acinetobacter	lwoffii	1	1	7.465180329234467e-5
73_BS5	HAMBI-0105	Agrobacterium	tumefaciens	440	1091	0.06317810701025489
73_BS5	HAMBI-0262	Brevundimonas	bullata	0	0	0
73_BS5	HAMBI-0403	Comamonas	testosteroni	2309	1740	0.10071288807557366
73_BS5	HAMBI-1279	Hafnia	alvei	25	52	0.0029988490620751923
73_BS5	HAMBI-1287	Citrobacter	koseri	6103	6483	0.3753596913797507
73_BS5	HAMBI-1292	Morganella	morganii	78	297	0.01721774951492494
73_BS5	HAMBI-1299	Kluyvera	intermedia	12	29	0.0016877368135579443
73_BS5	HAMBI-1842	Sphingobium	yanoikuyae	470	632	0.03657265126706909
73_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	1129	1614	0.0934233161145032
73_BS5	HAMBI-1972	Aeromonas	caviae	3557	577	0.03340915218857716
73_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1758	3039	0.17595961378223057
73_BS5	HAMBI-1988	Chitinophaga	sancti	0	0	0
73_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
73_BS5	HAMBI-2160	Bordetella	avium	53	407	0.023587173485514326
73_BS5	HAMBI-2164	Cupriavidus	necator	5	51	0.0029641868294675426
73_BS5	HAMBI-2443	Paracoccus	denitrificans	26	343	0.01986232964210373
73_BS5	HAMBI-2494	Paraburkholderia	kururiensis	16	156	0.009006999463164383
73_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	410	365	0.02114336338888358
73_BS5	HAMBI-2792	Moraxella	canis	0	0	0
73_BS5	HAMBI-3031	Niabella	yanshanensis	138	341	0.019743660921732766
73_BS5	HAMBI-3237	Microvirga	lotononidis	1	2	9.885386210002129e-5
73_BS6	HAMBI-0006	Pseudomonas	putida	521	49	0.002809803380182954
73_BS6	HAMBI-0097	Acinetobacter	lwoffii	1	2	9.947560176151993e-5
73_BS6	HAMBI-0105	Agrobacterium	tumefaciens	557	1844	0.1065725603966424
73_BS6	HAMBI-0262	Brevundimonas	bullata	0	0	0
73_BS6	HAMBI-0403	Comamonas	testosteroni	2274	2287	0.1321684660346221
73_BS6	HAMBI-1279	Hafnia	alvei	7	19	0.0011188939118406713
73_BS6	HAMBI-1287	Citrobacter	koseri	2622	3718	0.21488852394677144
73_BS6	HAMBI-1292	Morganella	morganii	49	249	0.014412991639533813
73_BS6	HAMBI-1299	Kluyvera	intermedia	11	36	0.002061543174593563
73_BS6	HAMBI-1842	Sphingobium	yanoikuyae	260	466	0.026959274881821586
73_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	1211	2310	0.13353089256226708
73_BS6	HAMBI-1972	Aeromonas	caviae	8208	1778	0.10272950829938887
73_BS6	HAMBI-1977	Pseudomonas	chlororaphis	1039	2398	0.13857533874078934
73_BS6	HAMBI-1988	Chitinophaga	sancti	0	0	0
73_BS6	HAMBI-2159	Paraburkholderia	caryophylli	2	41	0.002388609509198617
73_BS6	HAMBI-2160	Bordetella	avium	49	503	0.02905844590318315
73_BS6	HAMBI-2164	Cupriavidus	necator	6	82	0.004739833556708091
73_BS6	HAMBI-2443	Paracoccus	denitrificans	37	652	0.03766472782078262
73_BS6	HAMBI-2494	Paraburkholderia	kururiensis	20	260	0.015002596256034513
73_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	380	452	0.026112598182588497
73_BS6	HAMBI-2792	Moraxella	canis	0	0	0
73_BS6	HAMBI-3031	Niabella	yanshanensis	45	148	0.008579014131404005
73_BS6	HAMBI-3237	Microvirga	lotononidis	4	9	5.269020698852069e-4
74_B1	HAMBI-0006	Pseudomonas	putida	3853	486	0.0219778952384925
74_B1	HAMBI-0097	Acinetobacter	lwoffii	5	12	5.260602196219802e-4
74_B1	HAMBI-0105	Agrobacterium	tumefaciens	718	3212	0.14529930314801634
74_B1	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_B1	HAMBI-0403	Comamonas	testosteroni	936	1272	0.05753897492241903
74_B1	HAMBI-1279	Hafnia	alvei	98	366	0.016567837604456813
74_B1	HAMBI-1287	Citrobacter	koseri	2309	4424	0.20014896603573862
74_B1	HAMBI-1292	Morganella	morganii	99	681	0.03079939118659978
74_B1	HAMBI-1299	Kluyvera	intermedia	70	307	0.01387543706812701
74_B1	HAMBI-1842	Sphingobium	yanoikuyae	151	366	0.01656001358756247
74_B1	HAMBI-1896	Sphingobacterium	spiritivorum	1183	3049	0.13796573407373985
74_B1	HAMBI-1972	Aeromonas	caviae	11396	3334	0.15085481785403942
74_B1	HAMBI-1977	Pseudomonas	chlororaphis	607	1893	0.08562645710961259
74_B1	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_B1	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
74_B1	HAMBI-2160	Bordetella	avium	48	665	0.03010692659343868
74_B1	HAMBI-2164	Cupriavidus	necator	9	166	0.007519747066595854
74_B1	HAMBI-2443	Paracoccus	denitrificans	23	547	0.02476337463313569
74_B1	HAMBI-2494	Paraburkholderia	kururiensis	10	175	0.00793387417778092
74_B1	HAMBI-2659	Stenotrophomonas	maltophilia	507	814	0.03684879845717018
74_B1	HAMBI-2792	Moraxella	canis	0	0	0
74_B1	HAMBI-3031	Niabella	yanshanensis	61	272	0.012299956825571293
74_B1	HAMBI-3237	Microvirga	lotononidis	20	62	0.002786434197880973
74_B2	HAMBI-0006	Pseudomonas	putida	3499	514	0.021810152203641207
74_B2	HAMBI-0097	Acinetobacter	lwoffii	2	5	2.299445481807217e-4
74_B2	HAMBI-0105	Agrobacterium	tumefaciens	858	4471	0.18973787792014657
74_B2	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_B2	HAMBI-0403	Comamonas	testosteroni	1112	1760	0.07469967683509823
74_B2	HAMBI-1279	Hafnia	alvei	32	139	0.005911768180093457
74_B2	HAMBI-1287	Citrobacter	koseri	1191	2658	0.11281551841291726
74_B2	HAMBI-1292	Morganella	morganii	72	577	0.02447750216517081
74_B2	HAMBI-1299	Kluyvera	intermedia	34	174	0.007364702584466281
74_B2	HAMBI-1842	Sphingobium	yanoikuyae	146	412	0.017497026969853415
74_B2	HAMBI-1896	Sphingobacterium	spiritivorum	991	2976	0.1262954805883399
74_B2	HAMBI-1972	Aeromonas	caviae	14533	4954	0.21022757551042032
74_B2	HAMBI-1977	Pseudomonas	chlororaphis	379	1377	0.05842330991066049
74_B2	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_B2	HAMBI-2159	Paraburkholderia	caryophylli	2	65	0.00276071581697793
74_B2	HAMBI-2160	Bordetella	avium	54	872	0.037012345717353304
74_B2	HAMBI-2164	Cupriavidus	necator	3	65	0.002739111064293832
74_B2	HAMBI-2443	Paracoccus	denitrificans	36	998	0.042355728581005246
74_B2	HAMBI-2494	Paraburkholderia	kururiensis	11	225	0.009536865503191971
74_B2	HAMBI-2659	Stenotrophomonas	maltophilia	546	1022	0.04336463332912159
74_B2	HAMBI-2792	Moraxella	canis	0	0	0
74_B2	HAMBI-3031	Niabella	yanshanensis	44	228	0.009695140171432243
74_B2	HAMBI-3237	Microvirga	lotononidis	20	72	0.00304492398763524
74_B3	HAMBI-0006	Pseudomonas	putida	3875	566	0.024501224450275045
74_B3	HAMBI-0097	Acinetobacter	lwoffii	1	3	1.1662575000603275e-4
74_B3	HAMBI-0105	Agrobacterium	tumefaciens	750	3887	0.16824003214093
74_B3	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_B3	HAMBI-0403	Comamonas	testosteroni	1102	1735	0.07509255102993627
74_B3	HAMBI-1279	Hafnia	alvei	73	316	0.013680173503342486
74_B3	HAMBI-1287	Citrobacter	koseri	1748	3880	0.16795766887685942
74_B3	HAMBI-1292	Morganella	morganii	84	669	0.028967780125125398
74_B3	HAMBI-1299	Kluyvera	intermedia	51	259	0.011205927289170121
74_B3	HAMBI-1842	Sphingobium	yanoikuyae	139	390	0.016897697602682258
74_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1181	3527	0.1526741044055491
74_B3	HAMBI-1972	Aeromonas	caviae	13430	4553	0.19706602155346076
74_B3	HAMBI-1977	Pseudomonas	chlororaphis	149	538	0.023298853165719
74_B3	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_B3	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
74_B3	HAMBI-2160	Bordetella	avium	49	787	0.034068283955628345
74_B3	HAMBI-2164	Cupriavidus	necator	11	235	0.010187846685228506
74_B3	HAMBI-2443	Paracoccus	denitrificans	21	579	0.025062839833385586
74_B3	HAMBI-2494	Paraburkholderia	kururiensis	12	244	0.010553476487183541
74_B3	HAMBI-2659	Stenotrophomonas	maltophilia	380	707	0.030614555667142506
74_B3	HAMBI-2792	Moraxella	canis	0	0	0
74_B3	HAMBI-3031	Niabella	yanshanensis	37	191	0.008269980168846256
74_B3	HAMBI-3237	Microvirga	lotononidis	10	36	0.0015443573095293432
74_B4	HAMBI-0006	Pseudomonas	putida	4398	626	0.026862852353701214
74_B4	HAMBI-0097	Acinetobacter	lwoffii	1	3	1.1266143216867607e-4
74_B4	HAMBI-0105	Agrobacterium	tumefaciens	733	3700	0.15883743747994544
74_B4	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_B4	HAMBI-0403	Comamonas	testosteroni	851	1305	0.05601774754582964
74_B4	HAMBI-1279	Hafnia	alvei	72	304	0.013034130349669628
74_B4	HAMBI-1287	Citrobacter	koseri	2128	4601	0.1975198975896283
74_B4	HAMBI-1292	Morganella	morganii	86	667	0.028649378073806152
74_B4	HAMBI-1299	Kluyvera	intermedia	69	341	0.014645612287743932
74_B4	HAMBI-1842	Sphingobium	yanoikuyae	184	503	0.021607840959997283
74_B4	HAMBI-1896	Sphingobacterium	spiritivorum	938	2729	0.11713836015078555
74_B4	HAMBI-1972	Aeromonas	caviae	12919	4266	0.18312407864207042
74_B4	HAMBI-1977	Pseudomonas	chlororaphis	214	753	0.03232532257442995
74_B4	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_B4	HAMBI-2159	Paraburkholderia	caryophylli	4	126	0.005410455698336515
74_B4	HAMBI-2160	Bordetella	avium	57	892	0.03828334279294583
74_B4	HAMBI-2164	Cupriavidus	necator	5	104	0.004473428888456418
74_B4	HAMBI-2443	Paracoccus	denitrificans	29	779	0.03343411253976393
74_B4	HAMBI-2494	Paraburkholderia	kururiensis	19	376	0.016141679497250705
74_B4	HAMBI-2659	Stenotrophomonas	maltophilia	524	950	0.04078086835162247
74_B4	HAMBI-2792	Moraxella	canis	0	0	0
74_B4	HAMBI-3031	Niabella	yanshanensis	33	166	0.007125207264739109
74_B4	HAMBI-3237	Microvirga	lotononidis	30	104	0.004475585527108872
74_B5	HAMBI-0006	Pseudomonas	putida	3964	451	0.022566508297140995
74_B5	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
74_B5	HAMBI-0105	Agrobacterium	tumefaciens	690	2783	0.13935796901565423
74_B5	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_B5	HAMBI-0403	Comamonas	testosteroni	901	1104	0.05527830186775241
74_B5	HAMBI-1279	Hafnia	alvei	124	418	0.020922090142399923
74_B5	HAMBI-1287	Citrobacter	koseri	3063	5292	0.26498424016611444
74_B5	HAMBI-1292	Morganella	morganii	81	502	0.025149860852910447
74_B5	HAMBI-1299	Kluyvera	intermedia	69	273	0.013650273502994272
74_B5	HAMBI-1842	Sphingobium	yanoikuyae	198	433	0.021671679142962152
74_B5	HAMBI-1896	Sphingobacterium	spiritivorum	1333	3099	0.1551530335235373
74_B5	HAMBI-1972	Aeromonas	caviae	8657	2284	0.11437149346858189
74_B5	HAMBI-1977	Pseudomonas	chlororaphis	306	860	0.04308085766976069
74_B5	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_B5	HAMBI-2159	Paraburkholderia	caryophylli	4	101	0.005042752642027238
74_B5	HAMBI-2160	Bordetella	avium	41	513	0.02566567398814266
74_B5	HAMBI-2164	Cupriavidus	necator	6	100	0.005003289172803759
74_B5	HAMBI-2443	Paracoccus	denitrificans	35	751	0.037609162868728514
74_B5	HAMBI-2494	Paraburkholderia	kururiensis	9	142	0.007126420565441371
74_B5	HAMBI-2659	Stenotrophomonas	maltophilia	421	610	0.030538035677722692
74_B5	HAMBI-2792	Moraxella	canis	0	0	0
74_B5	HAMBI-3031	Niabella	yanshanensis	52	209	0.01046455406399615
74_B5	HAMBI-3237	Microvirga	lotononidis	17	47	0.002363803371328875
74_B6	HAMBI-0006	Pseudomonas	putida	2927	327	0.019183406651935422
74_B6	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
74_B6	HAMBI-0105	Agrobacterium	tumefaciens	611	2419	0.14206798417066388
74_B6	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_B6	HAMBI-0403	Comamonas	testosteroni	850	1022	0.06003729521237998
74_B6	HAMBI-1279	Hafnia	alvei	109	360	0.021172989007672453
74_B6	HAMBI-1287	Citrobacter	koseri	2785	4723	0.27737705848910466
74_B6	HAMBI-1292	Morganella	morganii	65	396	0.023234654275090867
74_B6	HAMBI-1299	Kluyvera	intermedia	50	194	0.011387661708160609
74_B6	HAMBI-1842	Sphingobium	yanoikuyae	126	270	0.01587706443796041
74_B6	HAMBI-1896	Sphingobacterium	spiritivorum	819	1869	0.10974539701605464
74_B6	HAMBI-1972	Aeromonas	caviae	7630	1976	0.11605054997868909
74_B6	HAMBI-1977	Pseudomonas	chlororaphis	399	1101	0.06467078019714319
74_B6	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_B6	HAMBI-2159	Paraburkholderia	caryophylli	1	25	0.0014513760913066138
74_B6	HAMBI-2160	Bordetella	avium	43	528	0.030989142757564515
74_B6	HAMBI-2164	Cupriavidus	necator	5	82	0.0048000598077993116
74_B6	HAMBI-2443	Paracoccus	denitrificans	34	716	0.042060732302466104
74_B6	HAMBI-2494	Paraburkholderia	kururiensis	8	124	0.007292748163207291
74_B6	HAMBI-2659	Stenotrophomonas	maltophilia	523	744	0.04367500682643303
74_B6	HAMBI-2792	Moraxella	canis	0	0	0
74_B6	HAMBI-3031	Niabella	yanshanensis	33	130	0.007645459862337336
74_B6	HAMBI-3237	Microvirga	lotononidis	8	22	0.0012806330440305834
74_BS1	HAMBI-0006	Pseudomonas	putida	4551	399	0.01788598409476801
74_BS1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
74_BS1	HAMBI-0105	Agrobacterium	tumefaciens	589	1832	0.0821246055814581
74_BS1	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_BS1	HAMBI-0403	Comamonas	testosteroni	1121	1059	0.04748000971876942
74_BS1	HAMBI-1279	Hafnia	alvei	107	278	0.012463569673698664
74_BS1	HAMBI-1287	Citrobacter	koseri	7219	9618	0.4311470060107471
74_BS1	HAMBI-1292	Morganella	morganii	92	440	0.019720307353827488
74_BS1	HAMBI-1299	Kluyvera	intermedia	45	137	0.0061458231727310655
74_BS1	HAMBI-1842	Sphingobium	yanoikuyae	214	361	0.01617023865473957
74_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	1690	3030	0.1357976050852507
74_BS1	HAMBI-1972	Aeromonas	caviae	4981	1013	0.04542994392765061
74_BS1	HAMBI-1977	Pseudomonas	chlororaphis	602	1305	0.05851061863783563
74_BS1	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_BS1	HAMBI-2159	Paraburkholderia	caryophylli	1	19	8.703280057639402e-4
74_BS1	HAMBI-2160	Bordetella	avium	57	550	0.024633093583748263
74_BS1	HAMBI-2164	Cupriavidus	necator	8	103	0.004605424058001311
74_BS1	HAMBI-2443	Paracoccus	denitrificans	42	695	0.031156609931039247
74_BS1	HAMBI-2494	Paraburkholderia	kururiensis	8	98	0.004373148354475664
74_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	842	941	0.042164444029768273
74_BS1	HAMBI-2792	Moraxella	canis	0	0	0
74_BS1	HAMBI-3031	Niabella	yanshanensis	137	425	0.019033262355009132
74_BS1	HAMBI-3237	Microvirga	lotononidis	3	6	2.879777707177039e-4
74_BS2	HAMBI-0006	Pseudomonas	putida	2038	156	0.00781394505622245
74_BS2	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
74_BS2	HAMBI-0105	Agrobacterium	tumefaciens	600	1632	0.08161489404843203
74_BS2	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_BS2	HAMBI-0403	Comamonas	testosteroni	1235	1021	0.05103079250554144
74_BS2	HAMBI-1279	Hafnia	alvei	106	241	0.012045496400325586
74_BS2	HAMBI-1287	Citrobacter	koseri	7049	8214	0.4107106950027484
74_BS2	HAMBI-1292	Morganella	morganii	69	289	0.014428962728512988
74_BS2	HAMBI-1299	Kluyvera	intermedia	28	75	0.0037306606551156837
74_BS2	HAMBI-1842	Sphingobium	yanoikuyae	235	346	0.01732330242986631
74_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	1284	2013	0.10065389808240975
74_BS2	HAMBI-1972	Aeromonas	caviae	4767	848	0.04241612397443961
74_BS2	HAMBI-1977	Pseudomonas	chlororaphis	1266	2401	0.12004168231077639
74_BS2	HAMBI-1988	Chitinophaga	sancti	0	0	0
74_BS2	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
74_BS2	HAMBI-2160	Bordetella	avium	59	497	0.024874610068926408
74_BS2	HAMBI-2164	Cupriavidus	necator	25	281	0.014040410833362018
74_BS2	HAMBI-2443	Paracoccus	denitrificans	31	449	0.02243482929365034
74_BS2	HAMBI-2494	Paraburkholderia	kururiensis	12	128	0.006399494032301709
74_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	1052	1028	0.05139373670921734
74_BS2	HAMBI-2792	Moraxella	canis	0	0	0
74_BS2	HAMBI-3031	Niabella	yanshanensis	135	366	0.018297282950232342
74_BS2	HAMBI-3237	Microvirga	lotononidis	8	15	7.491829179191821e-4
74_BS3	HAMBI-0006	Pseudomonas	putida	2804	218	0.011832226029075252
74_BS3	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
74_BS3	HAMBI-0105	Agrobacterium	tumefaciens	469	1293	0.07021231426641283
74_BS3	HAMBI-0262	Brevundimonas	bullata	0	0	0
74_BS3	HAMBI-0403	Comamonas	testosteroni	382	320	0.017372046885645684
74_BS3	HAMBI-1279	Hafnia	alvei	90	207	0.011255987986169535
74_BS3	HAMBI-1287	Citrobacter	koseri	6404	7561	0.4106597130522193
